,CAND_ID,numdonat
1231,H8FL07062,24
1232,H8IL04159,2
1233,H8OH14111,1421
1234,H0CA32101,26
1235,H4CA20082,47
1236,H4LA06153,33
1237,H4WA05077,223
1238,H8CA48076,33
1239,H8OH10119,542
1240,H8AZ02144,2
1241,H8CA26114,72
1242,H8ID01124,79
1243,H8MA03106,111
1244,H8MD06135,12
1245,S2NE00094,501
1246,S2TX00312,52977
1247,H0GA09030,55
1248,H0PA06076,27
1249,H0WI07051,119
1250,H8MD05152,3
1251,H8MS03158,1
1252,H8SD01055,83
1253,H8VA07094,4046
1254,S4NJ00185,343
1255,H0CA33117,42
1256,H4NY22051,819
1257,H8IL17052,3
1258,H8ME02201,45
1259,H8MI11346,154
1260,H8NY11071,3
1261,H8VA01303,73
1262,S8CA00416,1
1263,S8MD00328,66
1264,S8OR00207,76
1265,H2SC02042,130
1266,H4MS02068,57
1267,H4TX18054,16
1268,H8CA10175,1
1269,H8CO05114,14
1270,H8MI13243,2
1271,S8WI00026,1
1272,H2AL03032,37
1273,H2HI02508,963
1274,H8GA03044,3
1275,H8PA16078,1460
1276,H8WI07096,34
1277,S2KY00012,109
1278,H2TX14149,18
1279,H4WV02080,875
1280,H8LA03060,2
1281,H8MI11379,2
1282,H8NY17110,3
1283,H8NY25097,27
1284,H2CA39078,50
1285,H8CA26106,4
1286,H8CO07078,1
1287,H8IL10115,5
1288,H4TX04039,53
1289,H6IL08147,1112
1290,H6MD04209,38
1291,H6TN04184,4
1292,H8CA32088,1
1293,H8MN08043,131
1294,S8MA00318,140
1295,S8MS00253,190
1296,H8GA07151,36
1297,H8MN05213,5
1298,H8NY12137,2
1299,H8SD01063,6
1300,H8WV03105,11
1301,S6OH00254,23
1302,H2PA09035,51
1303,H6CO05159,17
1304,H8AZ09040,66
1305,H8CA10167,361
1306,S6KS00080,10
1307,S8IN00171,2717
1308,S8TX00418,3
1309,H4OK06056,7
1310,H6TX02079,33
1311,H8TN02176,1436
1312,H8TX06233,33
1313,H8WA09054,50
1314,S4NC00162,64
1315,S8CA00408,242
1316,S8TN00337,4020
1317,H0TX23086,456
1318,H0WA02080,11
1319,H4WA04104,19
1320,H8IL03102,20
1321,H8MA05143,2
1322,H8NE02220,1525
1323,H8PA11087,4
1324,H8VA02079,1
1325,H8VA04026,2
1326,S6MO00305,48803
1327,H4CA33119,61
1328,H8AL04094,29
1329,H8NJ12108,5
1330,H8TX26090,2
1331,S8TX00335,1
1332,H8SC01124,125
1333,H8UT02305,2
1334,S8VT00141,90
1335,H0PA03271,100
1336,H8MD06150,4
1337,H8MI11262,1
1338,H8NY21245,215
1339,H8OK01173,7
1340,S8VA00313,6
